Document,Lines,Words,Chars,Heading 1,Heading 2,Heading 3,Heading 4,Heading 5,Heading 6,Nb nodes,MdDocument,MdBlockQuote,MdIndentedCodeBlock,MdFencedCodeBlock,MdHeading,MdHtmlBlock,MdUnorderedList,MdOrderedList,MdListItem,MdParagraph,MdThematicBreak,MdSoftLineBreak,MdHardLineBreak,MdCode,MdEmphasis,MdStrongEmphasis,MdLink,MdImage,MdText,MdStrike,MdSuper,MdMaths,MdWikilink,LOC,avg
readmes.out/most_forked/udacity/create-your-own-adventure.md,85,602,4003,1,3,6,0,0,0,150,1,0,1,0,10,0,1,0,4,15,0,35,0,2,0,1,8,0,72,0,0,0,0,2,2.0
readmes.out/most_forked/h5bp/html5-boilerplate.md,93,379,3730,1,6,0,0,0,0,229,1,0,0,0,7,0,5,1,29,38,0,20,0,8,6,0,22,2,90,0,0,0,0,0,0.0
readmes.out/most_forked/FortAwesome/Font-Awesome.md,120,559,5313,0,8,1,0,0,0,280,1,1,0,0,9,1,7,0,29,49,0,27,0,7,0,3,32,0,114,0,0,0,0,0,0.0
readmes.out/most_forked/AFNetworking/AFNetworking.md,323,1666,14626,0,10,9,10,0,0,393,1,2,3,15,29,1,11,0,31,60,4,11,0,31,2,5,29,6,152,0,0,0,0,118,6.0
readmes.out/most_forked/shadowsocks/shadowsocks-windows.md,141,629,5106,1,0,0,14,4,0,225,1,0,0,1,19,0,1,8,32,42,0,14,0,3,1,0,11,1,91,0,0,0,0,12,12.0
readmes.out/most_forked/atom/atom.md,82,405,4581,0,5,5,0,0,0,201,1,0,0,0,10,0,3,1,10,31,0,7,0,11,0,0,27,6,94,0,0,0,0,0,0.0
readmes.out/most_forked/ant-design/ant-design.md,106,226,4687,1,10,1,0,0,0,199,1,0,0,4,12,1,3,0,21,33,0,7,0,0,0,0,36,10,71,0,0,0,0,12,3.0
readmes.out/most_forked/almasaeed2010/AdminLTE.md,58,290,3481,1,1,7,1,0,0,160,1,0,0,0,10,0,3,0,13,25,0,5,0,1,0,7,21,6,68,0,0,0,0,0,0.0
readmes.out/most_forked/angular/angular.md,32,73,1892,1,3,0,0,0,0,49,1,0,0,0,4,0,0,0,0,5,0,5,0,0,0,0,9,5,20,0,0,0,0,0,0.0
readmes.out/most_forked/chartjs/Chart.js.md,58,275,3246,1,6,1,2,0,0,128,1,0,0,2,10,0,3,0,6,20,0,0,0,8,1,0,16,4,57,0,0,0,0,4,2.0
readmes.out/most_forked/racaljk/hosts.md,73,299,3468,0,4,3,1,0,0,187,1,5,0,0,8,0,4,2,10,19,0,6,0,5,0,4,26,8,85,0,0,0,0,0,0.0
readmes.out/most_forked/hasura/imad-app.md,4,4,37,1,0,0,0,0,0,5,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.0
readmes.out/most_forked/aymericdamien/TensorFlow-Examples.md,95,752,13359,1,4,2,7,2,0,437,1,0,0,3,16,0,10,0,33,44,0,1,0,3,1,30,69,0,226,0,0,0,0,6,2.0
readmes.out/most_forked/odoo/odoo.md,34,87,1903,0,2,0,0,0,0,103,1,0,0,0,2,0,0,0,0,6,0,16,0,0,0,0,4,4,40,0,0,0,0,0,0.0
readmes.out/most_forked/getlantern/lantern.md,310,1033,11042,1,8,14,3,0,0,477,1,0,0,20,26,0,4,2,28,69,0,44,0,31,1,9,39,3,200,0,0,0,0,60,3.0
readmes.out/most_forked/wasabeef/awesome-android-ui.md,380,2507,54471,19,3,0,0,0,0,2482,1,0,0,0,22,0,2,0,20,41,0,274,1,1,2,0,525,29,1216,0,0,0,0,0,0.0
readmes.out/most_forked/karan/Projects.md,277,3596,23141,1,17,0,0,0,0,562,1,0,0,0,18,0,2,0,15,113,0,2,0,0,24,94,23,0,270,0,0,0,0,0,0.0
readmes.out/most_forked/josephmisiti/awesome-machine-learning.md,1377,12399,128911,1,31,9,71,0,0,5304,1,0,0,0,112,2,115,0,940,1048,0,17,0,4,1,2,948,1,1903,0,0,0,0,0,0.0
readmes.out/most_forked/electron/electron.md,99,337,4335,0,7,1,0,0,0,187,1,0,0,3,8,0,2,0,7,22,0,21,0,4,0,1,28,5,85,0,0,0,0,16,5.0
readmes.out/most_forked/apache/incubator-echarts.md,160,332,5462,1,7,4,15,0,0,359,1,0,0,0,27,1,22,0,51,59,0,4,0,2,0,2,56,0,132,0,0,0,0,0,0.0
readmes.out/most_forked/nodejs/node-v0.x-archive.md,8,68,627,0,0,0,0,0,0,23,1,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,4,0,13,0,0,0,0,0,0.0
readmes.out/most_forked/socketio/socket.io.md,2,3,15,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
readmes.out/most_forked/googlesamples/android-architecture.md,141,887,9959,1,5,7,0,0,0,337,1,0,0,2,13,2,2,0,8,46,0,21,0,5,0,3,54,0,178,0,0,0,0,4,2.0
readmes.out/most_forked/blueimp/jQuery-File-Upload.md,108,828,7136,1,9,7,0,0,0,319,1,0,0,0,17,0,6,0,37,49,0,1,19,1,0,18,27,0,143,0,0,0,0,0,0.0
readmes.out/most_forked/kamranahmedse/developer-roadmap.md,2,3,15,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
readmes.out/most_forked/CocoaPods/Specs.md,16,46,575,1,2,0,0,0,0,28,1,0,0,0,3,0,1,0,2,4,0,0,0,0,0,0,4,0,13,0,0,0,0,0,0.0
readmes.out/most_forked/jekyll/jekyll.md,2,3,15,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
readmes.out/most_forked/google/protobuf.md,86,1136,10376,1,5,0,0,0,0,262,1,0,0,0,6,0,0,0,0,19,0,30,0,0,0,0,43,27,124,0,0,0,0,0,0.0
readmes.out/most_forked/wesbos/JavaScript30.md,2,3,15,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
readmes.out/most_forked/zxing/zxing.md,92,815,5481,0,6,4,0,0,0,233,1,0,0,0,10,1,1,0,4,15,0,43,0,5,0,0,33,5,114,0,0,0,0,0,0.0
